white_rating,black_rating,opening_name,opening_eco,time_control,num_moves,result,rating_diff,avg_rating,higher_rated_won
1686,1593,Caro-Kann Defense,B10,Blitz,69,black,93,1639.5,False
1152,1326,Slav Defense,D10,Bullet,32,draw,-174,1239.0,False
1510,1505,Scandinavian Defense,B01,Classical,50,white,5,1507.5,True
1544,1522,London System,D02,Bullet,33,white,22,1533.0,True
1359,1429,Queen's Gambit,D06,Blitz,68,black,-70,1394.0,True
1631,1566,Pirc Defense,B07,Rapid,48,draw,65,1598.5,False
1266,1383,Caro-Kann Defense,B10,Bullet,61,black,-117,1324.5,True
1653,1577,English Opening,A10,Rapid,49,white,76,1615.0,True
1666,1583,Scandinavian Defense,B01,Bullet,59,white,83,1624.5,True
625,1063,English Opening,A10,Blitz,32,black,-438,844.0,True
1857,1678,English Opening,A10,Blitz,61,white,179,1767.5,True
600,1057,Caro-Kann Defense,B10,Blitz,33,black,-457,828.5,True
1315,1407,English Opening,A10,Blitz,46,black,-92,1361.0,True
1808,1654,Slav Defense,D10,Classical,64,white,154,1731.0,True
1405,1453,French Defense,C00,Blitz,43,black,-48,1429.0,True
1060,1280,King's Indian Defense,E60,Blitz,25,black,-220,1170.0,True
1172,1336,Ruy Lopez,C60,Rapid,47,black,-164,1254.0,True
1808,1654,French Defense,C00,Rapid,56,black,154,1731.0,False
924,1212,London System,D02,Bullet,66,black,-288,1068.0,True
1839,1670,English Opening,A10,Classical,26,black,169,1754.5,False
1483,1491,Ruy Lopez,C60,Bullet,58,draw,-8,1487.0,False
1142,1321,King's Indian Defense,E60,Blitz,45,white,-179,1231.5,False
1325,1412,London System,D02,Blitz,48,black,-87,1368.5,True
1195,1348,Italian Game,C50,Rapid,39,black,-153,1271.5,True
1760,1630,Sicilian Defense,B20,Bullet,43,black,130,1695.0,False
1720,1610,French Defense,C00,Bullet,55,white,110,1665.0,True
984,1242,English Opening,A10,Rapid,46,black,-258,1113.0,True
1379,1440,Queen's Gambit,D06,Bullet,37,black,-61,1409.5,True
1241,1370,London System,D02,Blitz,62,black,-129,1305.5,True
1888,1694,Slav Defense,D10,Rapid,55,white,194,1791.0,True
1095,1298,King's Indian Defense,E60,Blitz,34,black,-203,1196.5,True
1981,1740,French Defense,C00,Bullet,48,white,241,1860.5,True
1490,1495,Sicilian Defense,B20,Blitz,58,white,-5,1492.5,False
1151,1325,London System,D02,Classical,66,white,-174,1238.0,False
1297,1399,Slav Defense,D10,Blitz,28,black,-102,1348.0,True
1260,1380,Caro-Kann Defense,B10,Bullet,36,black,-120,1320.0,True
1118,1309,King's Indian Defense,E60,Bullet,45,black,-191,1213.5,True
1528,1514,London System,D02,Blitz,44,white,14,1521.0,True
1132,1316,Scandinavian Defense,B01,Classical,35,black,-184,1224.0,True
846,1173,Italian Game,C50,Blitz,33,black,-327,1009.5,True
1386,1443,Scandinavian Defense,B01,Bullet,61,black,-57,1414.5,True
959,1229,Pirc Defense,B07,Blitz,36,black,-270,1094.0,True
1274,1387,London System,D02,Bullet,47,black,-113,1330.5,True
1227,1363,Caro-Kann Defense,B10,Bullet,48,black,-136,1295.0,True
1239,1370,King's Indian Defense,E60,Classical,37,black,-131,1304.5,True
2100,1800,Queen's Gambit,D06,Rapid,45,white,300,1950.0,True
1517,1509,English Opening,A10,Bullet,33,white,8,1513.0,True
1574,1537,Ruy Lopez,C60,Blitz,65,white,37,1555.5,True
967,1233,French Defense,C00,Bullet,66,white,-266,1100.0,False
1304,1402,Queen's Gambit,D06,Bullet,40,black,-98,1353.0,True
1565,1533,French Defense,C00,Blitz,45,white,32,1549.0,True
1193,1347,French Defense,C00,Blitz,51,white,-154,1270.0,False
1772,1636,Sicilian Defense,B20,Rapid,32,black,136,1704.0,False
1139,1319,Scandinavian Defense,B01,Rapid,47,black,-180,1229.0,True
1414,1457,Caro-Kann Defense,B10,Bullet,34,white,-43,1435.5,False
1324,1412,Pirc Defense,B07,Classical,44,black,-88,1368.0,True
1549,1524,Ruy Lopez,C60,Blitz,33,draw,25,1536.5,False
1308,1404,Scandinavian Defense,B01,Bullet,27,white,-96,1356.0,False
1419,1460,Ruy Lopez,C60,Rapid,66,white,-41,1439.5,False
1429,1464,King's Indian Defense,E60,Bullet,27,white,-35,1446.5,False
1280,1390,Caro-Kann Defense,B10,Blitz,59,black,-110,1335.0,True
1646,1573,Caro-Kann Defense,B10,Rapid,27,white,73,1609.5,True
1572,1536,English Opening,A10,Bullet,66,black,36,1554.0,False
1473,1486,London System,D02,Rapid,29,black,-13,1479.5,True
1371,1436,Queen's Gambit,D06,Bullet,25,white,-65,1403.5,False
1739,1620,Slav Defense,D10,Rapid,69,white,119,1679.5,True
1429,1464,Ruy Lopez,C60,Bullet,24,white,-35,1446.5,False
1408,1454,Queen's Gambit,D06,Bullet,69,black,-46,1431.0,True
1531,1515,Queen's Gambit,D06,Blitz,20,black,16,1523.0,False
2009,1755,Pirc Defense,B07,Rapid,58,black,254,1882.0,False
1098,1299,Italian Game,C50,Bullet,20,black,-201,1198.5,True
1731,1616,French Defense,C00,Rapid,49,black,115,1673.5,False
932,1216,Caro-Kann Defense,B10,Bullet,30,black,-284,1074.0,True
1565,1532,London System,D02,Blitz,37,white,33,1548.5,True
1973,1737,Caro-Kann Defense,B10,Blitz,22,white,236,1855.0,True
1647,1574,Pirc Defense,B07,Bullet,24,white,73,1610.5,True
1551,1525,Scandinavian Defense,B01,Classical,40,draw,26,1538.0,False
1332,1416,Scandinavian Defense,B01,Blitz,42,black,-84,1374.0,True
1509,1504,London System,D02,Blitz,40,draw,5,1506.5,False
1424,1462,Italian Game,C50,Blitz,54,black,-38,1443.0,True
1264,1382,Caro-Kann Defense,B10,Blitz,40,black,-118,1323.0,True
1413,1456,English Opening,A10,Blitz,66,black,-43,1434.5,True
1560,1530,Ruy Lopez,C60,Rapid,51,black,30,1545.0,False
1270,1385,Italian Game,C50,Blitz,47,black,-115,1327.5,True
1258,1379,Italian Game,C50,Blitz,64,black,-121,1318.5,True
1092,1296,London System,D02,Blitz,53,black,-204,1194.0,True
1617,1558,English Opening,A10,Blitz,41,black,59,1587.5,False
1664,1582,Queen's Gambit,D06,Blitz,40,white,82,1623.0,True
1569,1534,Scandinavian Defense,B01,Blitz,56,draw,35,1551.5,False
1790,1645,Scandinavian Defense,B01,Blitz,36,white,145,1717.5,True
1526,1513,London System,D02,Rapid,23,white,13,1519.5,True
1618,1559,Slav Defense,D10,Classical,64,white,59,1588.5,True
1591,1545,Slav Defense,D10,Classical,36,black,46,1568.0,False
1473,1487,Ruy Lopez,C60,Rapid,51,white,-14,1480.0,False
1341,1421,London System,D02,Blitz,67,black,-80,1381.0,True
2164,1832,French Defense,C00,Rapid,51,draw,332,1998.0,False
1364,1432,French Defense,C00,Bullet,28,black,-68,1398.0,True
1300,1400,English Opening,A10,Blitz,46,draw,-100,1350.0,False
1630,1565,English Opening,A10,Bullet,29,white,65,1597.5,True
1576,1538,Caro-Kann Defense,B10,Bullet,48,white,38,1557.0,True
1079,1290,Pirc Defense,B07,Classical,36,black,-211,1184.5,True
1837,1669,Ruy Lopez,C60,Rapid,28,white,168,1753.0,True
1472,1486,Italian Game,C50,Blitz,62,white,-14,1479.0,False
1167,1334,Sicilian Defense,B20,Bullet,23,black,-167,1250.5,True
1857,1679,London System,D02,Blitz,56,white,178,1768.0,True
1688,1594,French Defense,C00,Blitz,35,white,94,1641.0,True
1121,1311,Caro-Kann Defense,B10,Rapid,64,black,-190,1216.0,True
2033,1766,English Opening,A10,Classical,68,white,267,1899.5,True
1698,1599,Caro-Kann Defense,B10,Blitz,50,black,99,1648.5,False
1497,1499,King's Indian Defense,E60,Bullet,58,white,-2,1498.0,False
1977,1738,Sicilian Defense,B20,Bullet,30,white,239,1857.5,True
1548,1524,Italian Game,C50,Bullet,68,black,24,1536.0,False
1492,1496,Pirc Defense,B07,Blitz,52,black,-4,1494.0,True
1302,1401,Caro-Kann Defense,B10,Bullet,65,black,-99,1351.5,True
1675,1588,Ruy Lopez,C60,Bullet,61,white,87,1631.5,True
1643,1572,French Defense,C00,Bullet,34,white,71,1607.5,True
1504,1502,French Defense,C00,Bullet,45,black,2,1503.0,False
1263,1381,Queen's Gambit,D06,Rapid,32,draw,-118,1322.0,False
1539,1520,Queen's Gambit,D06,Bullet,52,white,19,1529.5,True
1479,1489,Scandinavian Defense,B01,Rapid,65,draw,-10,1484.0,False
1100,1300,Italian Game,C50,Bullet,53,black,-200,1200.0,True
1058,1279,Queen's Gambit,D06,Bullet,56,white,-221,1168.5,False
1670,1585,Caro-Kann Defense,B10,Bullet,53,white,85,1627.5,True
719,1109,King's Indian Defense,E60,Rapid,34,black,-390,914.0,True
1562,1531,Slav Defense,D10,Bullet,53,black,31,1546.5,False
1357,1429,Pirc Defense,B07,Blitz,38,white,-72,1393.0,False
1892,1696,Queen's Gambit,D06,Bullet,69,white,196,1794.0,True
1352,1426,King's Indian Defense,E60,Classical,49,white,-74,1389.0,False
1698,1599,Sicilian Defense,B20,Bullet,54,white,99,1648.5,True
1381,1441,English Opening,A10,Blitz,40,white,-60,1411.0,False
1534,1517,Italian Game,C50,Rapid,45,draw,17,1525.5,False
1721,1610,Sicilian Defense,B20,Bullet,55,white,111,1665.5,True
1361,1430,Scandinavian Defense,B01,Bullet,54,white,-69,1395.5,False
1799,1650,Ruy Lopez,C60,Rapid,65,white,149,1724.5,True
1202,1351,Caro-Kann Defense,B10,Bullet,38,black,-149,1276.5,True
1588,1544,Italian Game,C50,Bullet,63,black,44,1566.0,False
1777,1639,Scandinavian Defense,B01,Blitz,36,white,138,1708.0,True
1698,1599,London System,D02,Bullet,41,black,99,1648.5,False
2075,1788,King's Indian Defense,E60,Classical,24,white,287,1931.5,True
1271,1386,Slav Defense,D10,Blitz,35,black,-115,1328.5,True
1086,1293,Caro-Kann Defense,B10,Blitz,38,black,-207,1189.5,True
1202,1351,Ruy Lopez,C60,Bullet,44,black,-149,1276.5,True
1698,1599,Italian Game,C50,Blitz,26,black,99,1648.5,False
1649,1574,Ruy Lopez,C60,Blitz,41,white,75,1611.5,True
1531,1516,Ruy Lopez,C60,Bullet,21,white,15,1523.5,True
1163,1331,Queen's Gambit,D06,Rapid,59,black,-168,1247.0,True
1730,1615,Ruy Lopez,C60,Blitz,59,white,115,1672.5,True
1133,1317,English Opening,A10,Rapid,39,white,-184,1225.0,False
1848,1674,Italian Game,C50,Bullet,60,black,174,1761.0,False
2357,1928,English Opening,A10,Bullet,63,white,429,2142.5,True
1610,1555,French Defense,C00,Rapid,33,white,55,1582.5,True
1675,1588,Scandinavian Defense,B01,Rapid,45,white,87,1631.5,True
1352,1426,King's Indian Defense,E60,Blitz,66,black,-74,1389.0,True
957,1229,Slav Defense,D10,Bullet,51,white,-272,1093.0,False
1319,1409,Caro-Kann Defense,B10,Rapid,51,black,-90,1364.0,True
1172,1336,Queen's Gambit,D06,Bullet,26,black,-164,1254.0,True
1066,1283,English Opening,A10,Blitz,50,white,-217,1174.5,False
2017,1759,English Opening,A10,Blitz,48,white,258,1888.0,True
1582,1541,Caro-Kann Defense,B10,Bullet,29,black,41,1561.5,False
1614,1557,King's Indian Defense,E60,Bullet,52,white,57,1585.5,True
1407,1453,Caro-Kann Defense,B10,Bullet,27,black,-46,1430.0,True
1448,1474,Queen's Gambit,D06,Classical,36,black,-26,1461.0,True
1789,1644,Queen's Gambit,D06,Blitz,37,black,145,1716.5,False
1490,1495,Slav Defense,D10,Blitz,55,black,-5,1492.5,True
1659,1579,Scandinavian Defense,B01,Classical,83,draw,80,1619.0,False
1441,1470,Italian Game,C50,Blitz,47,white,-29,1455.5,False
1397,1448,Pirc Defense,B07,Blitz,65,draw,-51,1422.5,False
1078,1289,Scandinavian Defense,B01,Blitz,29,draw,-211,1183.5,False
907,1204,Sicilian Defense,B20,Blitz,57,black,-297,1055.5,True
1422,1461,Scandinavian Defense,B01,Blitz,21,white,-39,1441.5,False
1517,1509,English Opening,A10,Classical,20,black,8,1513.0,False
1114,1307,Slav Defense,D10,Rapid,59,black,-193,1210.5,True
1490,1495,Caro-Kann Defense,B10,Blitz,24,black,-5,1492.5,True
1516,1508,King's Indian Defense,E60,Blitz,68,white,8,1512.0,True
853,1176,Queen's Gambit,D06,Rapid,62,black,-323,1014.5,True
1225,1362,Queen's Gambit,D06,Bullet,23,black,-137,1293.5,True
1622,1561,English Opening,A10,Rapid,43,black,61,1591.5,False
1616,1558,London System,D02,Bullet,59,white,58,1587.0,True
1154,1327,Slav Defense,D10,Rapid,41,black,-173,1240.5,True
1548,1524,London System,D02,Rapid,69,white,24,1536.0,True
1807,1654,English Opening,A10,Blitz,50,white,153,1730.5,True
1733,1616,King's Indian Defense,E60,Bullet,46,black,117,1674.5,False
1471,1485,French Defense,C00,Rapid,57,black,-14,1478.0,True
1360,1430,London System,D02,Blitz,62,black,-70,1395.0,True
1311,1405,Queen's Gambit,D06,Blitz,51,white,-94,1358.0,False
1640,1570,Queen's Gambit,D06,Blitz,37,white,70,1605.0,True
1559,1530,Slav Defense,D10,Blitz,45,white,29,1544.5,True
1689,1595,English Opening,A10,Blitz,27,black,94,1642.0,False
1540,1520,French Defense,C00,Bullet,52,white,20,1530.0,True
1746,1623,Slav Defense,D10,Blitz,58,white,123,1684.5,True
1528,1514,Pirc Defense,B07,Rapid,54,black,14,1521.0,False
1735,1617,Queen's Gambit,D06,Bullet,60,black,118,1676.0,False
1761,1630,King's Indian Defense,E60,Blitz,63,black,131,1695.5,False
1259,1380,Caro-Kann Defense,B10,Blitz,52,black,-121,1319.5,True
958,1229,Scandinavian Defense,B01,Rapid,37,black,-271,1093.5,True
1963,1731,Pirc Defense,B07,Blitz,61,white,232,1847.0,True
1577,1539,King's Indian Defense,E60,Rapid,69,draw,38,1558.0,False
986,1243,London System,D02,Bullet,63,white,-257,1114.5,False
1286,1393,English Opening,A10,Blitz,69,white,-107,1339.5,False
1732,1616,Slav Defense,D10,Classical,29,black,116,1674.0,False
1416,1458,French Defense,C00,Rapid,57,draw,-42,1437.0,False
1346,1423,French Defense,C00,Blitz,62,draw,-77,1384.5,False
1920,1710,Caro-Kann Defense,B10,Blitz,61,white,210,1815.0,True
1186,1343,Pirc Defense,B07,Blitz,49,black,-157,1264.5,True
1261,1381,English Opening,A10,Bullet,84,draw,-120,1321.0,False
1563,1531,Italian Game,C50,Rapid,48,black,32,1547.0,False
1617,1558,Sicilian Defense,B20,Rapid,43,black,59,1587.5,False
1649,1575,King's Indian Defense,E60,Blitz,56,white,74,1612.0,True
1773,1636,London System,D02,Bullet,42,black,137,1704.5,False
1560,1530,Caro-Kann Defense,B10,Blitz,80,draw,30,1545.0,False
1647,1574,King's Indian Defense,E60,Bullet,56,black,73,1610.5,False
1422,1461,London System,D02,Rapid,27,white,-39,1441.5,False
1519,1510,King's Indian Defense,E60,Blitz,47,black,9,1514.5,False
1532,1516,Slav Defense,D10,Bullet,53,draw,16,1524.0,False
1565,1533,English Opening,A10,Blitz,66,draw,32,1549.0,False
1732,1616,Scandinavian Defense,B01,Classical,69,black,116,1674.0,False
1667,1584,London System,D02,Bullet,28,white,83,1625.5,True
1513,1506,English Opening,A10,Blitz,68,white,7,1509.5,True
1257,1378,Sicilian Defense,B20,Blitz,72,draw,-121,1317.5,False
1520,1510,Caro-Kann Defense,B10,Bullet,36,black,10,1515.0,False
1492,1496,Italian Game,C50,Blitz,64,black,-4,1494.0,True
1558,1529,King's Indian Defense,E60,Blitz,61,draw,29,1543.5,False
2162,1831,Italian Game,C50,Bullet,67,white,331,1996.5,True
1343,1422,King's Indian Defense,E60,Bullet,33,black,-79,1382.5,True
1627,1564,French Defense,C00,Rapid,33,white,63,1595.5,True
1821,1661,Sicilian Defense,B20,Blitz,62,white,160,1741.0,True
1529,1514,Italian Game,C50,Blitz,58,black,15,1521.5,False
2201,1850,King's Indian Defense,E60,Blitz,63,black,351,2025.5,False
1387,1444,Sicilian Defense,B20,Rapid,64,white,-57,1415.5,False
1597,1548,Slav Defense,D10,Rapid,22,black,49,1572.5,False
1260,1380,London System,D02,Rapid,33,black,-120,1320.0,True
1395,1448,Scandinavian Defense,B01,Blitz,38,black,-53,1421.5,True
1575,1538,Ruy Lopez,C60,Blitz,31,white,37,1556.5,True
1754,1627,London System,D02,Blitz,55,white,127,1690.5,True
1596,1548,English Opening,A10,Blitz,33,white,48,1572.0,True
1878,1689,French Defense,C00,Blitz,38,black,189,1783.5,False
1472,1486,Sicilian Defense,B20,Bullet,32,black,-14,1479.0,True
1400,1450,King's Indian Defense,E60,Blitz,45,black,-50,1425.0,True
2311,1905,London System,D02,Blitz,25,white,406,2108.0,True
1618,1559,Sicilian Defense,B20,Bullet,26,black,59,1588.5,False
1284,1392,Sicilian Defense,B20,Bullet,58,black,-108,1338.0,True
1292,1396,French Defense,C00,Rapid,28,white,-104,1344.0,False
1217,1358,King's Indian Defense,E60,Blitz,61,black,-141,1287.5,True
1781,1641,Caro-Kann Defense,B10,Rapid,36,white,140,1711.0,True
1391,1446,Caro-Kann Defense,B10,Blitz,56,black,-55,1418.5,True
1538,1519,Queen's Gambit,D06,Rapid,78,draw,19,1528.5,False
1481,1491,Sicilian Defense,B20,Rapid,29,white,-10,1486.0,False
1719,1609,Sicilian Defense,B20,Bullet,24,black,110,1664.0,False
1246,1373,Italian Game,C50,Classical,44,white,-127,1309.5,False
1177,1338,Scandinavian Defense,B01,Bullet,49,black,-161,1257.5,True
1567,1533,London System,D02,Blitz,38,white,34,1550.0,True
1680,1590,Caro-Kann Defense,B10,Rapid,42,white,90,1635.0,True
1600,1550,Sicilian Defense,B20,Blitz,49,black,50,1575.0,False
1257,1378,French Defense,C00,Blitz,39,black,-121,1317.5,True
1703,1601,Pirc Defense,B07,Blitz,40,draw,102,1652.0,False
1277,1389,Ruy Lopez,C60,Bullet,51,black,-112,1333.0,True
1344,1422,Caro-Kann Defense,B10,Bullet,21,black,-78,1383.0,True
1217,1359,King's Indian Defense,E60,Bullet,23,black,-142,1288.0,True
1890,1695,Queen's Gambit,D06,Bullet,57,black,195,1792.5,False
1690,1595,Caro-Kann Defense,B10,Blitz,58,white,95,1642.5,True
1681,1590,Caro-Kann Defense,B10,Blitz,32,black,91,1635.5,False
1874,1687,Caro-Kann Defense,B10,Blitz,55,white,187,1780.5,True
2344,1922,Scandinavian Defense,B01,Blitz,26,white,422,2133.0,True
987,1243,King's Indian Defense,E60,Bullet,40,black,-256,1115.0,True
1278,1389,Sicilian Defense,B20,Bullet,63,black,-111,1333.5,True
1315,1407,Sicilian Defense,B20,Rapid,53,white,-92,1361.0,False
1245,1373,French Defense,C00,Classical,64,draw,-128,1309.0,False
1177,1339,Slav Defense,D10,Blitz,58,black,-162,1258.0,True
1410,1455,Sicilian Defense,B20,Bullet,44,black,-45,1432.5,True
1135,1317,Sicilian Defense,B20,Rapid,62,black,-182,1226.0,True
1601,1551,Scandinavian Defense,B01,Rapid,39,white,50,1576.0,True
1516,1508,Caro-Kann Defense,B10,Blitz,64,draw,8,1512.0,False
1644,1572,Ruy Lopez,C60,Bullet,31,draw,72,1608.0,False
1652,1576,Ruy Lopez,C60,Bullet,50,white,76,1614.0,True
1681,1591,English Opening,A10,Blitz,55,white,90,1636.0,True
1388,1444,King's Indian Defense,E60,Classical,52,draw,-56,1416.0,False
2136,1818,English Opening,A10,Blitz,41,white,318,1977.0,True
1570,1535,Queen's Gambit,D06,Blitz,66,white,35,1552.5,True
941,1220,King's Indian Defense,E60,Blitz,31,black,-279,1080.5,True
1199,1349,Slav Defense,D10,Rapid,28,black,-150,1274.0,True
978,1239,Queen's Gambit,D06,Blitz,39,black,-261,1108.5,True
1505,1502,French Defense,C00,Rapid,52,white,3,1503.5,True
1463,1481,Italian Game,C50,Blitz,40,black,-18,1472.0,True
1359,1429,English Opening,A10,Blitz,68,draw,-70,1394.0,False
2103,1801,Sicilian Defense,B20,Blitz,34,draw,302,1952.0,False
1665,1583,Ruy Lopez,C60,Blitz,72,draw,82,1624.0,False
1718,1609,Scandinavian Defense,B01,Classical,24,black,109,1663.5,False
1221,1361,Sicilian Defense,B20,Blitz,52,black,-140,1291.0,True
1200,1350,Pirc Defense,B07,Blitz,51,draw,-150,1275.0,False
1511,1505,French Defense,C00,Blitz,47,black,6,1508.0,False
1552,1526,French Defense,C00,Blitz,55,black,26,1539.0,False
943,1221,King's Indian Defense,E60,Blitz,43,black,-278,1082.0,True
1446,1473,English Opening,A10,Rapid,63,white,-27,1459.5,False
1504,1502,Caro-Kann Defense,B10,Blitz,66,draw,2,1503.0,False
1435,1467,Slav Defense,D10,Blitz,27,black,-32,1451.0,True
1256,1378,Pirc Defense,B07,Blitz,37,black,-122,1317.0,True
1338,1419,Ruy Lopez,C60,Bullet,60,black,-81,1378.5,True
1447,1474,Scandinavian Defense,B01,Blitz,24,black,-27,1460.5,True
1527,1513,Queen's Gambit,D06,Blitz,42,white,14,1520.0,True
1681,1590,Pirc Defense,B07,Blitz,56,black,91,1635.5,False
1824,1662,Queen's Gambit,D06,Rapid,64,white,162,1743.0,True
1412,1456,Queen's Gambit,D06,Rapid,43,white,-44,1434.0,False
1363,1431,Scandinavian Defense,B01,Rapid,21,black,-68,1397.0,True
1631,1565,London System,D02,Blitz,63,white,66,1598.0,True
1683,1591,Italian Game,C50,Blitz,25,white,92,1637.0,True
1370,1435,King's Indian Defense,E60,Rapid,35,white,-65,1402.5,False
1737,1618,French Defense,C00,Blitz,36,white,119,1677.5,True
1794,1647,English Opening,A10,Blitz,42,black,147,1720.5,False
1888,1694,King's Indian Defense,E60,Blitz,59,black,194,1791.0,False
2033,1766,Pirc Defense,B07,Rapid,39,white,267,1899.5,True
1240,1370,Pirc Defense,B07,Bullet,33,black,-130,1305.0,True
1504,1502,English Opening,A10,Blitz,53,white,2,1503.0,True
1503,1501,Scandinavian Defense,B01,Bullet,38,black,2,1502.0,False
1471,1486,Slav Defense,D10,Blitz,64,white,-15,1478.5,False
1305,1402,Ruy Lopez,C60,Blitz,55,black,-97,1353.5,True
1054,1277,Scandinavian Defense,B01,Blitz,22,black,-223,1165.5,True
1528,1514,London System,D02,Blitz,23,white,14,1521.0,True
1269,1384,Italian Game,C50,Rapid,49,black,-115,1326.5,True
1526,1513,Slav Defense,D10,Rapid,30,black,13,1519.5,False
1262,1381,Scandinavian Defense,B01,Blitz,62,black,-119,1321.5,True
1170,1335,French Defense,C00,Classical,69,black,-165,1252.5,True
1570,1535,Caro-Kann Defense,B10,Blitz,63,black,35,1552.5,False
1545,1522,Caro-Kann Defense,B10,Rapid,30,white,23,1533.5,True
1674,1587,Pirc Defense,B07,Bullet,52,white,87,1630.5,True
2156,1828,Pirc Defense,B07,Bullet,66,black,328,1992.0,False
1583,1541,London System,D02,Blitz,28,black,42,1562.0,False
1646,1573,English Opening,A10,Bullet,55,white,73,1609.5,True
1177,1339,Italian Game,C50,Blitz,24,black,-162,1258.0,True
1114,1307,Slav Defense,D10,Bullet,61,black,-193,1210.5,True
1975,1738,Italian Game,C50,Blitz,27,white,237,1856.5,True
1223,1362,Ruy Lopez,C60,Bullet,53,white,-139,1292.5,False
1187,1344,Sicilian Defense,B20,Bullet,59,black,-157,1265.5,True
1488,1494,Pirc Defense,B07,Classical,30,white,-6,1491.0,False
1473,1487,Caro-Kann Defense,B10,Blitz,51,white,-14,1480.0,False
1229,1364,Ruy Lopez,C60,Classical,68,black,-135,1296.5,True
